shipment_id,order_id,shipment_date,delivery_date,days_between_shipement_delivery,carrier,tracking_number,shipment_status,updated_at
4781,4781,2023-11-13,2023-11-18,5,DHL,TRK719170,Delivered,
4820,4820,2024-10-06,2024-10-11,5,DHL,TRK119165,Delivered,
4853,4853,2024-10-18,2024-10-23,5,DHL,TRK581281,Delivered,
4883,4883,2024-02-07,2024-02-12,5,DHL,TRK682930,Delivered,
4931,4931,2024-02-25,2024-03-01,5,DHL,TRK838672,Delivered,
5114,5114,2023-11-15,2023-11-20,5,DHL,TRK127716,Delivered,
5120,5120,2023-12-18,2023-12-23,5,DHL,TRK950291,Delivered,
5189,5189,2024-05-29,2024-06-03,5,DHL,TRK035295,Delivered,
5201,5201,2024-05-09,2024-05-14,5,DHL,TRK993003,Delivered,
5228,5228,2024-07-14,2024-07-19,5,DHL,TRK811296,Delivered,
5234,5234,2024-07-09,2024-07-14,5,DHL,TRK784208,Delivered,
5267,5267,2024-06-20,2024-06-25,5,DHL,TRK865753,Delivered,
5285,5285,2024-04-11,2024-04-16,5,DHL,TRK867977,Delivered,
5288,5288,2023-11-14,2023-11-19,5,DHL,TRK672770,Delivered,
5396,5396,2024-08-10,2024-08-15,5,DHL,TRK882680,Delivered,
5510,5510,2024-09-12,2024-09-17,5,DHL,TRK221172,Delivered,
5660,5660,2024-07-03,2024-07-08,5,DHL,TRK656600,Delivered,
5783,5783,2023-11-27,2023-12-02,5,DHL,TRK413037,Delivered,
5939,5939,2024-05-23,2024-05-28,5,DHL,TRK549087,Delivered,
5957,5957,2023-12-31,2024-01-05,5,DHL,TRK219672,Delivered,
5993,5993,2023-12-31,2024-01-05,5,DHL,TRK489577,Delivered,
6092,6092,2023-12-19,2023-12-24,5,DHL,TRK515164,Delivered,
6137,6137,2024-10-02,2024-10-07,5,DHL,TRK794827,Delivered,
6176,6176,2023-12-15,2023-12-20,5,DHL,TRK624331,Delivered,
6314,6314,2024-11-01,2024-11-06,5,DHL,TRK656341,Delivered,
6407,6407,2024-02-27,2024-03-03,5,DHL,TRK399992,Delivered,
6446,6446,2024-04-26,2024-05-01,5,DHL,TRK590738,Delivered,
6470,6470,2024-05-17,2024-05-22,5,DHL,TRK928804,Delivered,
6494,6494,2024-02-15,2024-02-20,5,DHL,TRK129214,Delivered,
6620,6620,2024-08-31,2024-09-05,5,DHL,TRK978930,Delivered,
6623,6623,2024-04-26,2024-05-01,5,DHL,TRK281216,Delivered,
6704,6704,2024-02-14,2024-02-19,5,DHL,TRK956558,Delivered,
6722,6722,2024-03-11,2024-03-16,5,DHL,TRK425507,Delivered,
6830,6830,2024-08-19,2024-08-24,5,DHL,TRK760777,Delivered,
6875,6875,2024-09-24,2024-09-29,5,DHL,TRK364105,Delivered,
6920,6920,2024-08-17,2024-08-22,5,DHL,TRK904801,Delivered,
7064,7064,2023-12-25,2023-12-30,5,DHL,TRK429967,Delivered,
7079,7079,2023-12-07,2023-12-12,5,DHL,TRK574726,Delivered,
7091,7091,2024-02-16,2024-02-21,5,DHL,TRK177844,Delivered,
7118,7118,2024-10-14,2024-10-19,5,DHL,TRK776067,Delivered,
7139,7139,2024-05-13,2024-05-18,5,DHL,TRK891625,Delivered,
7214,7214,2023-11-25,2023-11-30,5,DHL,TRK919455,Delivered,
7244,7244,2024-05-19,2024-05-24,5,DHL,TRK720620,Delivered,
7319,7319,2024-10-05,2024-10-10,5,DHL,TRK755882,Delivered,
7358,7358,2024-08-07,2024-08-12,5,DHL,TRK313086,Delivered,
7364,7364,2024-01-02,2024-01-07,5,DHL,TRK670483,Delivered,
7388,7388,2024-07-15,2024-07-20,5,DHL,TRK349681,Delivered,
7454,7454,2024-02-11,2024-02-16,5,DHL,TRK034802,Delivered,
7538,7538,2024-11-01,2024-11-06,5,DHL,TRK248302,Delivered,
7607,7607,2024-01-03,2024-01-08,5,DHL,TRK797428,Delivered,
7637,7637,2024-04-29,2024-05-04,5,DHL,TRK754146,Delivered,
7685,7685,2024-03-14,2024-03-19,5,DHL,TRK802187,Delivered,
7733,7733,2024-05-06,2024-05-11,5,DHL,TRK576364,Delivered,
7976,7976,2024-05-12,2024-05-17,5,DHL,TRK788289,Delivered,
8033,8033,2023-12-30,2024-01-04,5,DHL,TRK537609,Delivered,
8081,8081,2023-11-21,2023-11-26,5,DHL,TRK754567,Delivered,
8096,8096,2024-04-16,2024-04-21,5,DHL,TRK499961,Delivered,
8135,8135,2024-04-12,2024-04-17,5,DHL,TRK978212,Delivered,
8165,8165,2023-11-10,2023-11-15,5,DHL,TRK984633,Delivered,
8195,8195,2024-02-14,2024-02-19,5,DHL,TRK610336,Delivered,
8261,8261,2024-08-31,2024-09-05,5,DHL,TRK144777,Delivered,
8381,8381,2024-09-06,2024-09-11,5,DHL,TRK718124,Delivered,
8420,8420,2024-09-14,2024-09-19,5,DHL,TRK467374,Delivered,
8558,8558,2024-03-29,2024-04-03,5,DHL,TRK377845,Delivered,
8579,8579,2024-09-22,2024-09-27,5,DHL,TRK105935,Delivered,
8669,8669,2024-04-12,2024-04-17,5,DHL,TRK877465,Delivered,
8726,8726,2024-02-13,2024-02-18,5,DHL,TRK056120,Delivered,
8771,8771,2024-06-03,2024-06-08,5,DHL,TRK285558,Delivered,
8798,8798,2024-02-13,2024-02-18,5,DHL,TRK974843,Delivered,
8828,8828,2024-10-22,2024-10-27,5,DHL,TRK690250,Delivered,
8834,8834,2024-11-03,2024-11-08,5,DHL,TRK497836,Delivered,
9059,9059,2024-02-04,2024-02-09,5,DHL,TRK478042,Delivered,
9062,9062,2024-05-18,2024-05-23,5,DHL,TRK421868,Delivered,
9080,9080,2023-12-20,2023-12-25,5,DHL,TRK391191,Delivered,
9107,9107,2024-05-14,2024-05-19,5,DHL,TRK150841,Delivered,
9122,9122,2024-10-07,2024-10-12,5,DHL,TRK475076,Delivered,
9155,9155,2024-08-12,2024-08-17,5,DHL,TRK012730,Delivered,
9158,9158,2024-04-22,2024-04-27,5,DHL,TRK924062,Delivered,
9191,9191,2024-08-20,2024-08-25,5,DHL,TRK578586,Delivered,
9233,9233,2024-10-03,2024-10-08,5,DHL,TRK487219,Delivered,
9299,9299,2024-01-07,2024-01-12,5,DHL,TRK775839,Delivered,
9437,9437,2024-11-07,2024-11-12,5,DHL,TRK562226,Delivered,
9482,9482,2024-03-13,2024-03-18,5,DHL,TRK226037,Delivered,
9572,9572,2024-01-13,2024-01-18,5,DHL,TRK111914,Delivered,
9587,9587,2023-12-10,2023-12-15,5,DHL,TRK412732,Delivered,
9617,9617,2024-01-18,2024-01-23,5,DHL,TRK767233,Delivered,
9992,9992,2024-08-03,2024-08-08,5,DHL,TRK644030,Delivered,
10025,10025,2023-11-24,2023-11-29,5,DHL,TRK944759,Delivered,
10064,10064,2024-10-30,2024-11-04,5,DHL,TRK998303,Delivered,
10076,10076,2024-05-01,2024-05-06,5,DHL,TRK401000,Delivered,
10094,10094,2024-10-12,2024-10-17,5,DHL,TRK420524,Delivered,
10142,10142,2024-05-24,2024-05-29,5,DHL,TRK761646,Delivered,
10223,10223,2024-10-27,2024-11-01,5,DHL,TRK114131,Delivered,
10235,10235,2024-03-22,2024-03-27,5,DHL,TRK985084,Delivered,
10319,10319,2024-10-31,2024-11-05,5,DHL,TRK639375,Delivered,
10367,10367,2024-08-23,2024-08-28,5,DHL,TRK045531,Delivered,
10394,10394,2023-11-19,2023-11-24,5,DHL,TRK757136,Delivered,
10412,10412,2024-07-23,2024-07-28,5,DHL,TRK813200,Delivered,
10529,10529,2024-07-17,2024-07-22,5,DHL,TRK032205,Delivered,
10544,10544,2024-04-16,2024-04-21,5,DHL,TRK531087,Delivered,
10595,10595,2024-09-23,2024-09-28,5,DHL,TRK580130,Delivered,
10628,10628,2024-07-27,2024-08-01,5,DHL,TRK944809,Delivered,
10697,10697,2024-02-22,2024-02-27,5,DHL,TRK363406,Delivered,
10760,10760,2024-01-13,2024-01-18,5,DHL,TRK770098,Delivered,
10796,10796,2023-12-04,2023-12-09,5,DHL,TRK003975,Delivered,
10847,10847,2024-05-28,2024-06-02,5,DHL,TRK729180,Delivered,
10886,10886,2024-07-23,2024-07-28,5,DHL,TRK614266,Delivered,
10895,10895,2024-06-17,2024-06-22,5,DHL,TRK800197,Delivered,
10940,10940,2024-08-18,2024-08-23,5,DHL,TRK739848,Delivered,
10955,10955,2023-12-10,2023-12-15,5,DHL,TRK208304,Delivered,
10964,10964,2024-02-15,2024-02-20,5,DHL,TRK612649,Delivered,
10997,10997,2023-12-05,2023-12-10,5,DHL,TRK086519,Delivered,
11036,11036,2024-06-19,2024-06-24,5,DHL,TRK997632,Delivered,
11075,11075,2024-08-17,2024-08-22,5,DHL,TRK001213,Delivered,
11135,11135,2024-09-28,2024-10-03,5,DHL,TRK221807,Delivered,
11198,11198,2024-03-31,2024-04-05,5,DHL,TRK808750,Delivered,
11237,11237,2024-04-26,2024-05-01,5,DHL,TRK099128,Delivered,
11315,11315,2023-11-29,2023-12-04,5,DHL,TRK817589,Delivered,
11375,11375,2023-12-04,2023-12-09,5,DHL,TRK664153,Delivered,
11387,11387,2024-01-11,2024-01-16,5,DHL,TRK728529,Delivered,
11402,11402,2024-03-20,2024-03-25,5,DHL,TRK706012,Delivered,
11429,11429,2024-03-20,2024-03-25,5,DHL,TRK551169,Delivered,
11468,11468,2024-01-29,2024-02-03,5,DHL,TRK738342,Delivered,
11546,11546,2024-06-09,2024-06-14,5,DHL,TRK320023,Delivered,
11561,11561,2024-07-15,2024-07-20,5,DHL,TRK038045,Delivered,
11579,11579,2024-02-10,2024-02-15,5,DHL,TRK450679,Delivered,
11588,11588,2024-01-02,2024-01-07,5,DHL,TRK297127,Delivered,
11618,11618,2024-02-16,2024-02-21,5,DHL,TRK752875,Delivered,
11633,11633,2024-04-04,2024-04-09,5,DHL,TRK938635,Delivered,
11738,11738,2024-10-20,2024-10-25,5,DHL,TRK866609,Delivered,
11792,11792,2024-01-24,2024-01-29,5,DHL,TRK087168,Delivered,
11918,11918,2024-09-29,2024-10-04,5,DHL,TRK249843,Delivered,
12110,12110,2024-04-21,2024-04-26,5,DHL,TRK342376,Delivered,
12179,12179,2024-09-09,2024-09-14,5,DHL,TRK321800,Delivered,
12356,12356,2024-03-10,2024-03-15,5,DHL,TRK848100,Delivered,
12491,12491,2024-06-25,2024-06-30,5,DHL,TRK019110,Delivered,
12503,12503,2024-08-17,2024-08-22,5,DHL,TRK849427,Delivered,
12512,12512,2024-01-10,2024-01-15,5,DHL,TRK838525,Delivered,
12515,12515,2024-05-11,2024-05-16,5,DHL,TRK912703,Delivered,
12644,12644,2024-07-06,2024-07-11,5,DHL,TRK298513,Delivered,
12668,12668,2024-08-02,2024-08-07,5,DHL,TRK969187,Delivered,
12677,12677,2024-08-19,2024-08-24,5,DHL,TRK097984,Delivered,
12680,12680,2024-10-07,2024-10-12,5,DHL,TRK308431,Delivered,
12698,12698,2023-11-20,2023-11-25,5,DHL,TRK358879,Delivered,
12731,12731,2024-05-27,2024-06-01,5,DHL,TRK885459,Delivered,
12734,12734,2024-10-15,2024-10-20,5,DHL,TRK934245,Delivered,
12743,12743,2024-08-09,2024-08-14,5,DHL,TRK388347,Delivered,
12752,12752,2024-10-11,2024-10-16,5,DHL,TRK579029,Delivered,
12788,12788,2023-11-29,2023-12-04,5,DHL,TRK026058,Delivered,
12878,12878,2024-10-10,2024-10-15,5,DHL,TRK003202,Delivered,
12884,12884,2024-09-26,2024-10-01,5,DHL,TRK466976,Delivered,
12932,12932,2024-03-14,2024-03-19,5,DHL,TRK563126,Delivered,
12938,12938,2023-12-15,2023-12-20,5,DHL,TRK815675,Delivered,
12941,12941,2024-07-29,2024-08-03,5,DHL,TRK078439,Delivered,
12983,12983,2023-11-14,2023-11-19,5,DHL,TRK574626,Delivered,
13154,13154,2024-10-13,2024-10-18,5,DHL,TRK119667,Delivered,
13199,13199,2024-03-30,2024-04-04,5,DHL,TRK586765,Delivered,
13328,13328,2024-04-28,2024-05-03,5,DHL,TRK370700,Delivered,
13391,13391,2024-02-05,2024-02-10,5,DHL,TRK064186,Delivered,
13400,13400,2024-02-06,2024-02-11,5,DHL,TRK286935,Delivered,
13454,13454,2024-04-07,2024-04-12,5,DHL,TRK106582,Delivered,
13541,13541,2024-09-26,2024-10-01,5,DHL,TRK426958,Delivered,
13613,13613,2024-06-29,2024-07-04,5,DHL,TRK795369,Delivered,
13640,13640,2024-05-24,2024-05-29,5,DHL,TRK432284,Delivered,
13880,13880,2024-03-04,2024-03-09,5,DHL,TRK337652,Delivered,
13931,13931,2024-03-27,2024-04-01,5,DHL,TRK552812,Delivered,
13946,13946,2023-12-16,2023-12-21,5,DHL,TRK059545,Delivered,
14057,14057,2024-01-17,2024-01-22,5,DHL,TRK557263,Delivered,
14339,14339,2024-03-18,2024-03-23,5,DHL,TRK327499,Delivered,
14360,14360,2024-02-16,2024-02-21,5,DHL,TRK842364,Delivered,
14369,14369,2024-08-11,2024-08-16,5,DHL,TRK775540,Delivered,
14513,14513,2023-12-05,2023-12-10,5,DHL,TRK379619,Delivered,
14546,14546,2024-03-10,2024-03-15,5,DHL,TRK872052,Delivered,
14708,14708,2024-04-28,2024-05-03,5,DHL,TRK628773,Delivered,
14720,14720,2024-05-10,2024-05-15,5,DHL,TRK048987,Delivered,
14753,14753,2024-02-23,2024-02-28,5,DHL,TRK477556,Delivered,
14783,14783,2024-01-13,2024-01-18,5,DHL,TRK979220,Delivered,
14795,14795,2024-04-01,2024-04-06,5,DHL,TRK974183,Delivered,
14819,14819,2024-03-17,2024-03-22,5,DHL,TRK615793,Delivered,
14924,14924,2024-02-18,2024-02-23,5,DHL,TRK465843,Delivered,
35,35,2024-04-04,2024-04-08,4,DHL,TRK286552,Delivered,
41,41,2024-02-25,2024-02-29,4,DHL,TRK228097,Delivered,
53,53,2024-08-04,2024-08-08,4,DHL,TRK721030,Delivered,
83,83,2024-02-21,2024-02-25,4,DHL,TRK751317,Delivered,
179,179,2024-06-12,2024-06-16,4,DHL,TRK031087,Delivered,
251,251,2023-12-16,2023-12-20,4,DHL,TRK878683,Delivered,
272,272,2024-01-23,2024-01-27,4,DHL,TRK725760,Delivered,
380,380,2024-09-28,2024-10-02,4,DHL,TRK348239,Delivered,
389,389,2024-10-12,2024-10-16,4,DHL,TRK667677,Delivered,
401,401,2024-08-17,2024-08-21,4,DHL,TRK584033,Delivered,
515,515,2024-09-29,2024-10-03,4,DHL,TRK976110,Delivered,
560,560,2024-07-04,2024-07-08,4,DHL,TRK003480,Delivered,
764,764,2023-12-27,2023-12-31,4,DHL,TRK324083,Delivered,
797,797,2024-09-25,2024-09-29,4,DHL,TRK294980,Delivered,
809,809,2023-12-15,2023-12-19,4,DHL,TRK004821,Delivered,
824,824,2023-11-27,2023-12-01,4,DHL,TRK268236,Delivered,
878,878,2024-02-25,2024-02-29,4,DHL,TRK545244,Delivered,
902,902,2024-06-25,2024-06-29,4,DHL,TRK983408,Delivered,
935,935,2024-02-01,2024-02-05,4,DHL,TRK755176,Delivered,
1037,1037,2024-06-30,2024-07-04,4,DHL,TRK892070,Delivered,
1088,1088,2024-05-21,2024-05-25,4,DHL,TRK624443,Delivered,
1217,1217,2024-08-18,2024-08-22,4,DHL,TRK664868,Delivered,
1232,1232,2024-07-05,2024-07-09,4,DHL,TRK662487,Delivered,
1265,1265,2024-07-20,2024-07-24,4,DHL,TRK649648,Delivered,
1274,1274,2023-12-06,2023-12-10,4,DHL,TRK717435,Delivered,
1433,1433,2024-10-15,2024-10-19,4,DHL,TRK501666,Delivered,
1448,1448,2024-05-03,2024-05-07,4,DHL,TRK517196,Delivered,
1547,1547,2024-02-11,2024-02-15,4,DHL,TRK416312,Delivered,
1550,1550,2024-09-02,2024-09-06,4,DHL,TRK757458,Delivered,
1613,1613,2024-07-23,2024-07-27,4,DHL,TRK192772,Delivered,
1664,1664,2024-08-26,2024-08-30,4,DHL,TRK524318,Delivered,
1745,1745,2024-07-05,2024-07-09,4,DHL,TRK339455,Delivered,
1865,1865,2024-03-29,2024-04-02,4,DHL,TRK319138,Delivered,
1907,1907,2023-12-23,2023-12-27,4,DHL,TRK717261,Delivered,
1949,1949,2024-08-15,2024-08-19,4,DHL,TRK018806,Delivered,
1952,1952,2023-12-23,2023-12-27,4,DHL,TRK413561,Delivered,
2051,2051,2023-11-26,2023-11-30,4,DHL,TRK266929,Delivered,
2093,2093,2024-11-04,2024-11-08,4,DHL,TRK360064,Delivered,
2150,2150,2024-03-08,2024-03-12,4,DHL,TRK022532,Delivered,
2216,2216,2024-03-23,2024-03-27,4,DHL,TRK178057,Delivered,
2276,2276,2023-12-04,2023-12-08,4,DHL,TRK453607,Delivered,
2345,2345,2023-11-26,2023-11-30,4,DHL,TRK807465,Delivered,
2351,2351,2024-09-14,2024-09-18,4,DHL,TRK739710,Delivered,
2363,2363,2024-01-21,2024-01-25,4,DHL,TRK139692,Delivered,
2366,2366,2024-03-19,2024-03-23,4,DHL,TRK802067,Delivered,
2387,2387,2023-11-24,2023-11-28,4,DHL,TRK006045,Delivered,
2408,2408,2024-02-13,2024-02-17,4,DHL,TRK925572,Delivered,
2411,2411,2024-05-15,2024-05-19,4,DHL,TRK061791,Delivered,
2414,2414,2024-04-10,2024-04-14,4,DHL,TRK280942,Delivered,
2417,2417,2024-06-19,2024-06-23,4,DHL,TRK810615,Delivered,
2426,2426,2024-10-23,2024-10-27,4,DHL,TRK161610,Delivered,
2432,2432,2024-09-29,2024-10-03,4,DHL,TRK787805,Delivered,
2444,2444,2024-06-23,2024-06-27,4,DHL,TRK009829,Delivered,
2447,2447,2024-09-08,2024-09-12,4,DHL,TRK629263,Delivered,
2669,2669,2024-03-20,2024-03-24,4,DHL,TRK446343,Delivered,
2741,2741,2024-10-27,2024-10-31,4,DHL,TRK249378,Delivered,
2750,2750,2024-07-20,2024-07-24,4,DHL,TRK096707,Delivered,
2831,2831,2023-12-25,2023-12-29,4,DHL,TRK264533,Delivered,
2846,2846,2024-05-01,2024-05-05,4,DHL,TRK840208,Delivered,
2897,2897,2024-10-25,2024-10-29,4,DHL,TRK154824,Delivered,
2978,2978,2024-05-27,2024-05-31,4,DHL,TRK272637,Delivered,
3062,3062,2024-10-31,2024-11-04,4,DHL,TRK972702,Delivered,
3119,3119,2024-09-21,2024-09-25,4,DHL,TRK407176,Delivered,
3230,3230,2024-09-18,2024-09-22,4,DHL,TRK776727,Delivered,
3233,3233,2024-05-02,2024-05-06,4,DHL,TRK383651,Delivered,
3305,3305,2024-09-28,2024-10-02,4,DHL,TRK195710,Delivered,
3386,3386,2024-02-18,2024-02-22,4,DHL,TRK694052,Delivered,
3452,3452,2024-01-24,2024-01-28,4,DHL,TRK122999,Delivered,
3509,3509,2024-03-03,2024-03-07,4,DHL,TRK960505,Delivered,
3602,3602,2024-01-26,2024-01-30,4,DHL,TRK867825,Delivered,
3626,3626,2024-06-11,2024-06-15,4,DHL,TRK229514,Delivered,
3662,3662,2024-04-17,2024-04-21,4,DHL,TRK580996,Delivered,
3683,3683,2024-04-10,2024-04-14,4,DHL,TRK132104,Delivered,
3803,3803,2023-12-16,2023-12-20,4,DHL,TRK217919,Delivered,
3833,3833,2024-03-20,2024-03-24,4,DHL,TRK714390,Delivered,
3863,3863,2024-02-06,2024-02-10,4,DHL,TRK945661,Delivered,
4010,4010,2024-08-26,2024-08-30,4,DHL,TRK109142,Delivered,
4034,4034,2024-06-05,2024-06-09,4,DHL,TRK357438,Delivered,
4184,4184,2024-02-15,2024-02-19,4,DHL,TRK877049,Delivered,
4205,4205,2024-03-09,2024-03-13,4,DHL,TRK452049,Delivered,
4382,4382,2024-03-06,2024-03-10,4,DHL,TRK822431,Delivered,
4442,4442,2024-05-24,2024-05-28,4,DHL,TRK176110,Delivered,
4454,4454,2024-09-14,2024-09-18,4,DHL,TRK554867,Delivered,
4496,4496,2024-01-10,2024-01-14,4,DHL,TRK482998,Delivered,
4514,4514,2024-09-03,2024-09-07,4,DHL,TRK856666,Delivered,
4655,4655,2024-09-05,2024-09-09,4,DHL,TRK723611,Delivered,
4808,4808,2024-02-24,2024-02-28,4,DHL,TRK250519,Delivered,
4901,4901,2024-03-03,2024-03-07,4,DHL,TRK622855,Delivered,
4973,4973,2023-11-22,2023-11-26,4,DHL,TRK141932,Delivered,
5063,5063,2024-03-21,2024-03-25,4,DHL,TRK012900,Delivered,
5087,5087,2024-08-14,2024-08-18,4,DHL,TRK664947,Delivered,
5105,5105,2024-10-28,2024-11-01,4,DHL,TRK585798,Delivered,
5144,5144,2024-02-20,2024-02-24,4,DHL,TRK612232,Delivered,
5300,5300,2024-09-08,2024-09-12,4,DHL,TRK199139,Delivered,
5324,5324,2024-01-24,2024-01-28,4,DHL,TRK021846,Delivered,
5420,5420,2024-02-21,2024-02-25,4,DHL,TRK761582,Delivered,
5492,5492,2024-07-01,2024-07-05,4,DHL,TRK811056,Delivered,
5558,5558,2024-09-07,2024-09-11,4,DHL,TRK421922,Delivered,
5606,5606,2024-06-24,2024-06-28,4,DHL,TRK474003,Delivered,
5750,5750,2024-06-15,2024-06-19,4,DHL,TRK298989,Delivered,
5837,5837,2024-09-16,2024-09-20,4,DHL,TRK076741,Delivered,
5876,5876,2024-10-02,2024-10-06,4,DHL,TRK132407,Delivered,
5990,5990,2024-09-06,2024-09-10,4,DHL,TRK703227,Delivered,
6032,6032,2024-03-16,2024-03-20,4,DHL,TRK401254,Delivered,
6185,6185,2024-03-24,2024-03-28,4,DHL,TRK696011,Delivered,
6290,6290,2024-05-05,2024-05-09,4,DHL,TRK195888,Delivered,
6380,6380,2024-07-19,2024-07-23,4,DHL,TRK027774,Delivered,
6638,6638,2024-06-25,2024-06-29,4,DHL,TRK985067,Delivered,
6755,6755,2023-12-27,2023-12-31,4,DHL,TRK802058,Delivered,
6797,6797,2023-12-02,2023-12-06,4,DHL,TRK397910,Delivered,
6833,6833,2024-09-14,2024-09-18,4,DHL,TRK477274,Delivered,
6887,6887,2023-12-31,2024-01-04,4,DHL,TRK805232,Delivered,
6902,6902,2024-04-18,2024-04-22,4,DHL,TRK579939,Delivered,
6914,6914,2024-01-11,2024-01-15,4,DHL,TRK274871,Delivered,
6923,6923,2024-02-10,2024-02-14,4,DHL,TRK963729,Delivered,
7013,7013,2024-07-07,2024-07-11,4,DHL,TRK855279,Delivered,
7034,7034,2024-01-31,2024-02-04,4,DHL,TRK399958,Delivered,
7085,7085,2023-12-04,2023-12-08,4,DHL,TRK082096,Delivered,
7097,7097,2024-01-01,2024-01-05,4,DHL,TRK211593,Delivered,
7379,7379,2024-11-01,2024-11-05,4,DHL,TRK309630,Delivered,
7430,7430,2024-08-13,2024-08-17,4,DHL,TRK487620,Delivered,
7448,7448,2024-08-18,2024-08-22,4,DHL,TRK786905,Delivered,
7535,7535,2024-04-11,2024-04-15,4,DHL,TRK361539,Delivered,
7628,7628,2024-06-24,2024-06-28,4,DHL,TRK692438,Delivered,
7673,7673,2024-03-12,2024-03-16,4,DHL,TRK840929,Delivered,
7724,7724,2023-12-19,2023-12-23,4,DHL,TRK201857,Delivered,
7775,7775,2024-05-22,2024-05-26,4,DHL,TRK212817,Delivered,
7787,7787,2024-07-16,2024-07-20,4,DHL,TRK670505,Delivered,
7790,7790,2024-01-15,2024-01-19,4,DHL,TRK772834,Delivered,
7808,7808,2024-04-10,2024-04-14,4,DHL,TRK824576,Delivered,
8000,8000,2024-02-26,2024-03-01,4,DHL,TRK556066,Delivered,
8084,8084,2024-02-14,2024-02-18,4,DHL,TRK316593,Delivered,
8120,8120,2024-05-16,2024-05-20,4,DHL,TRK728358,Delivered,
8183,8183,2024-10-03,2024-10-07,4,DHL,TRK491701,Delivered,
8255,8255,2024-08-12,2024-08-16,4,DHL,TRK183685,Delivered,
8297,8297,2024-02-04,2024-02-08,4,DHL,TRK836972,Delivered,
8309,8309,2024-02-22,2024-02-26,4,DHL,TRK235691,Delivered,
8321,8321,2023-12-15,2023-12-19,4,DHL,TRK840930,Delivered,
8345,8345,2024-02-24,2024-02-28,4,DHL,TRK325276,Delivered,
8390,8390,2024-04-25,2024-04-29,4,DHL,TRK083669,Delivered,
8414,8414,2024-10-17,2024-10-21,4,DHL,TRK286684,Delivered,
8567,8567,2024-09-26,2024-09-30,4,DHL,TRK708689,Delivered,
8585,8585,2023-11-15,2023-11-19,4,DHL,TRK686322,Delivered,
8696,8696,2024-02-14,2024-02-18,4,DHL,TRK112368,Delivered,
8741,8741,2024-04-06,2024-04-10,4,DHL,TRK267067,Delivered,
8753,8753,2024-07-15,2024-07-19,4,DHL,TRK914808,Delivered,
8756,8756,2024-08-16,2024-08-20,4,DHL,TRK066522,Delivered,
9005,9005,2024-09-27,2024-10-01,4,DHL,TRK143168,Delivered,
9011,9011,2023-11-17,2023-11-21,4,DHL,TRK570557,Delivered,
9125,9125,2024-06-24,2024-06-28,4,DHL,TRK409212,Delivered,
9227,9227,2024-01-31,2024-02-04,4,DHL,TRK349644,Delivered,
9242,9242,2024-09-08,2024-09-12,4,DHL,TRK053773,Delivered,
9278,9278,2024-10-10,2024-10-14,4,DHL,TRK068437,Delivered,
9371,9371,2024-07-11,2024-07-15,4,DHL,TRK301111,Delivered,
9461,9461,2024-02-13,2024-02-17,4,DHL,TRK220247,Delivered,
9485,9485,2024-07-15,2024-07-19,4,DHL,TRK514551,Delivered,
9548,9548,2024-03-09,2024-03-13,4,DHL,TRK068582,Delivered,
9605,9605,2024-03-16,2024-03-20,4,DHL,TRK460952,Delivered,
9671,9671,2024-04-09,2024-04-13,4,DHL,TRK731608,Delivered,
9824,9824,2023-11-30,2023-12-04,4,DHL,TRK470462,Delivered,
9881,9881,2023-12-04,2023-12-08,4,DHL,TRK451223,Delivered,
9893,9893,2024-05-19,2024-05-23,4,DHL,TRK095659,Delivered,
9947,9947,2024-08-16,2024-08-20,4,DHL,TRK249226,Delivered,
9998,9998,2024-09-20,2024-09-24,4,DHL,TRK680447,Delivered,
10031,10031,2024-10-22,2024-10-26,4,DHL,TRK480009,Delivered,
10061,10061,2024-03-10,2024-03-14,4,DHL,TRK668548,Delivered,
10205,10205,2024-04-23,2024-04-27,4,DHL,TRK218915,Delivered,
10250,10250,2024-11-04,2024-11-08,4,DHL,TRK689181,Delivered,
10271,10271,2024-09-18,2024-09-22,4,DHL,TRK157236,Delivered,
10322,10322,2024-05-08,2024-05-12,4,DHL,TRK893607,Delivered,
10418,10418,2024-04-02,2024-04-06,4,DHL,TRK041144,Delivered,
10514,10514,2024-05-29,2024-06-02,4,DHL,TRK999950,Delivered,
10520,10520,2024-01-23,2024-01-27,4,DHL,TRK761561,Delivered,
10580,10580,2023-12-25,2023-12-29,4,DHL,TRK490596,Delivered,
10616,10616,2024-08-18,2024-08-22,4,DHL,TRK606015,Delivered,
10733,10733,2024-05-31,2024-06-04,4,DHL,TRK366124,Delivered,
10736,10736,2024-01-15,2024-01-19,4,DHL,TRK525972,Delivered,
10769,10769,2023-11-10,2023-11-14,4,DHL,TRK628407,Delivered,
10808,10808,2024-06-03,2024-06-07,4,DHL,TRK609218,Delivered,
10898,10898,2024-07-28,2024-08-01,4,DHL,TRK636382,Delivered,
10922,10922,2024-10-30,2024-11-03,4,DHL,TRK989014,Delivered,
10958,10958,2024-05-09,2024-05-13,4,DHL,TRK984582,Delivered,
10967,10967,2023-12-28,2024-01-01,4,DHL,TRK868869,Delivered,
10973,10973,2024-10-07,2024-10-11,4,DHL,TRK800975,Delivered,
11042,11042,2024-07-04,2024-07-08,4,DHL,TRK695366,Delivered,
11114,11114,2024-08-31,2024-09-04,4,DHL,TRK683338,Delivered,
11165,11165,2024-06-14,2024-06-18,4,DHL,TRK828482,Delivered,
